folder,file_name,prediction,reference
Whiteside,whiteside08a_416.896_10.44.wav," Well, back before stroke, yes. More therapy.",well back before stroke gets more therapy
Whiteside,whiteside08a_428.162_8.65.wav," and Houston, Texas. More therapy here.",and houston texas more therapy here
Whiteside,whiteside08a_438.437_8.49.wav," And then back home, Asheville, more therapy but less and less.",and then back home ashville more therapy but less and less
Whiteside,whiteside08a_448.557_3.56.wav," but hey, it's good.",but hey it's good
Whiteside,whiteside08a_464.739_0.41.wav, Oh boy.,oh boy
Whiteside,whiteside08a_465.517_0.35.wav, Okay.,okay
Whiteside,whiteside08a_484.119_1.96.wav, one,one coming
Whiteside,whiteside08a_498.782_1.04.wav, Oh...,oh
Whiteside,whiteside08a_503.681_9.469.wav, I don't know.,i don't know
Whiteside,whiteside08a_513.669_0.691.wav, Oh boy.,boy
Whiteside,whiteside08a_515.847_1.75.wav, Many people.,many people
Whiteside,whiteside08a_517.808_11.951.wav, I don't know.,i don't know
Whiteside,whiteside08a_529.989_17.96.wav, Let's see.,let's see
Whiteside,whiteside08a_552.305_0.72.wav," Oh, geez.",karate
Whiteside,whiteside08a_553.45_0.37.wav, Cool.,oh jeez
Whiteside,whiteside08a_554.616_1.14.wav, Two fences,geophysics
Whiteside,whiteside08a_556.971_2.14.wav, anything,anything well
Whiteside,whiteside08a_561.382_3.57.wav," geophysisis, a mantis.",geophysics manager
Whiteside,whiteside08a_567.844_1.36.wav, Oil and gas.,oil and gas
Whiteside,whiteside08a_569.905_9.96.wav," But I as geophysicist, but magicer.",i is geophysicist but manager
Whiteside,whiteside08a_581.144_8.03.wav, So all things me manager this one.,so all things me manager this one
Whiteside,whiteside08a_590.79_9.37.wav, uh... so very hard,so very hard very
Whiteside,whiteside08a_601.913_3.2.wav," Not easy, but hard.",not easy but hard
Whiteside,whiteside08a_606.195_1.35.wav, but is good.,but is good
Whiteside,whiteside08a_607.917_0.59.wav, It's good.,is good
Whiteside,whiteside08a_609.448_2.12.wav, more homework,more homework
Whiteside,whiteside08a_613.58_1.23.wav, but it's good.,but is good
Whiteside,whiteside08a_625.096_0.36.wav, normal.,i don't know
Whiteside,whiteside08a_625.7_0.35.wav, Sorry.,sorry
Whiteside,whiteside08a_656.838_1.55.wav," Okay, alright.",okay alright
Whiteside,whiteside08a_662.489_0.34.wav, Okay.,go
Whiteside,whiteside08a_668.049_4.26.wav," well, kick the ball",well kick the ball
Whiteside,whiteside08a_673.351_4.26.wav, and broke a ladder,and broke window
Whiteside,whiteside08a_679.016_5.01.wav, and broke a lamp.,and broke a lamp and
Whiteside,whiteside08a_685.751_0.38.wav, help,help
Whiteside,whiteside08a_686.697_0.4.wav, was,he was
Whiteside,whiteside08a_687.781_0.49.wav, and,and
Whiteside,whiteside08a_691.208_2.11.wav, What is it doing?,what's is it doing
Whiteside,whiteside08a_694.545_0.41.wav, So,so
Whiteside,whiteside08a_721.514_0.34.wav, Okay.,okay
Whiteside,whiteside08a_722.71_0.54.wav, Whoa.,so
Whiteside,whiteside08a_731.217_1.68.wav," Well, this one,",well this one but
Whiteside,whiteside08a_736.051_0.44.wav, No.,no
Whiteside,whiteside08a_738.293_0.42.wav, This one.,this one
Whiteside,whiteside08a_739.558_1.82.wav, A walnut.,nah no want it
Whiteside,whiteside08a_742.272_2.78.wav, so,so so
Whiteside,whiteside08a_745.708_0.33.wav, Bye.,bye
Whiteside,whiteside08a_749.461_1.39.wav, happiness,happen next
Whiteside,whiteside08a_751.15_1.0.wav," Well, this one.",well this one
Whiteside,whiteside08a_755.187_2.43.wav," sun, rain,",sun rain
Whiteside,whiteside08a_758.53_1.77.wav, and help.,and hail
Whiteside,whiteside08a_762.09_0.73.wav, and work.,and wet
Whiteside,whiteside08a_764.664_0.4.wav, Oh.,so
Whiteside,whiteside08a_768.765_3.72.wav, Here. Durant.,here drench
Whiteside,whiteside08a_773.263_3.54.wav, and all direct.,and all drench
Whiteside,whiteside08a_778.054_3.73.wav," So, and I don't know.",so and i don't know
Whiteside,whiteside08a_785.366_2.84.wav," I, well, I don't know.",i well i i don't know
Whiteside,whiteside08a_808.868_0.46.wav, Boy.,oh boy
Whiteside,whiteside08a_810.306_0.66.wav, Everything.,everything
Whiteside,whiteside08a_812.717_12.86.wav, Well firemen,well firemen
Whiteside,whiteside08a_827.862_10.61.wav," um, larger, but, help pictures, um, but, caring",fall ladder but help pictures but carrying
Whiteside,whiteside08a_840.614_11.12.wav," and uh, uh, fireman, this one.",and firemen this one
Whiteside,whiteside08a_852.593_2.47.wav, Help or not help pod.,not help but
Whiteside,whiteside08a_860.532_1.01.wav," Sorry, help.",well sorry helpq
Whiteside,whiteside08a_862.126_1.2.wav, says sorry,says sorry
Whiteside,whiteside08a_863.604_2.32.wav, It's all that have.,it's all that half
Whiteside,whiteside08a_867.005_2.85.wav, But,but ladder
Whiteside,whiteside08a_874.359_2.52.wav, or pick up.,down or pick up
Whiteside,whiteside08a_877.796_0.38.wav, And,and
Whiteside,whiteside08a_880.41_0.62.wav, I don't know.,i don't know
Whiteside,whiteside08a_882.081_0.65.wav, Dog.,dog
Whiteside,whiteside08a_908.089_0.49.wav, Sure.,sure
Whiteside,whiteside08a_914.731_1.23.wav," Uh, yeah.",yeah
Whiteside,whiteside08a_921.455_0.46.wav, Go ahead.,okay
Whiteside,whiteside08a_1049.906_0.36.wav,好,alright
Whiteside,whiteside08a_1064.82_0.63.wav, Oh boy.,oh boy
Whiteside,whiteside08a_1073.739_8.88.wav, everything but I don't read so,everything but i don't read so
Whiteside,whiteside08a_1083.053_1.84.wav, I don't know.,i don't know
Whiteside,whiteside08a_1085.248_1.28.wav, as hard,is hard
Whiteside,whiteside08a_1087.348_12.48.wav," Cinderella, small child.",cinderella small child
Whiteside,whiteside08a_1101.89_5.58.wav, and next time big child,and next time big child
Whiteside,whiteside08a_1108.569_12.58.wav," pot dirty and filthy, pot clean.",but dirty and filthy but clean
Whiteside,whiteside08a_1122.302_2.13.wav, Other parents claim,other parents clean
Whiteside,whiteside08a_1125.331_11.92.wav, This man,this man
Whiteside,whiteside08a_1145.1_2.8.wav, more and more,more and more sick
Whiteside,whiteside08a_1148.74_3.78.wav, not six,not sick sick but
Whiteside,whiteside08a_1162.632_6.01.wav, and here six,when they're sick
Whiteside,whiteside08a_1168.963_1.83.wav," No, no, no, no, no, no.",no no no no no no
Whiteside,whiteside08a_1178.549_3.52.wav, story is,story is rip
Whiteside,whiteside08a_1191.289_1.61.wav, one here,one here or
Whiteside,whiteside08a_1196.559_5.39.wav," Sorry, I don't.",sorry i don't
Whiteside,whiteside08a_1203.306_1.5.wav," No, no, no.",no no no
Whiteside,whiteside08a_1211.787_2.64.wav, um,well
Whiteside,whiteside08a_1218.886_8.22.wav," So, new sort of, um,",so new sort
Whiteside,whiteside08a_1230.963_0.63.wav, I know it.,i know it
Whiteside,whiteside08a_1232.763_4.62.wav," It is, I know it, but not right.",is i know it but not right
Whiteside,whiteside08a_1240.7_0.58.wav, happened,happened
Whiteside,whiteside08a_1242.414_4.58.wav," everything happened. But, uh, um,",everything happened but
Whiteside,whiteside08a_1253.554_2.88.wav, ball or,ball or
Whiteside,whiteside08a_1257.469_4.43.wav," well, back before, but",well back before but
Whiteside,whiteside08a_1264.058_7.22.wav," I still, I know it, but not right.",i know it but not right
Whiteside,whiteside08a_1271.42_5.8.wav, not able to move or not able but,not able to move or not able but
Whiteside,whiteside08a_1280.913_15.15.wav, ball and new boy and come around big story,ball and knew a boy and come around big story or
Whiteside,whiteside08a_1302.017_1.1.wav, after,but after
Whiteside,whiteside08a_1305.986_0.45.wav, Bye.,bye
Whiteside,whiteside08a_1306.452_5.16.wav," or down, down,",or down down over
Whiteside,whiteside08a_1312.515_1.04.wav, I caught that golf.,i got to go
Whiteside,whiteside08a_1315.697_2.92.wav," So, pot slipper.",so but slipper
Whiteside,whiteside08a_1320.444_1.14.wav, And off.,and
Whiteside,whiteside08a_1328.185_2.01.wav, So slippers.,so slipper
Whiteside,whiteside08a_1332.678_3.37.wav, new or old or new,new
Whiteside,whiteside08a_1344.684_3.29.wav, well more slippery,well more slipper
Whiteside,whiteside08a_1348.732_3.95.wav, put on a new support.,and put on and new slipper
Whiteside,whiteside08a_1353.079_3.45.wav," So, it's new.",so is new
Whiteside,whiteside08a_1358.209_0.45.wav, I'm not.,i don't know
Whiteside,whiteside08a_1360.432_1.31.wav, I know it.,i i know it
Whiteside,whiteside08a_1362.694_0.77.wav, There's more.,there's more
Whiteside,whiteside08a_1363.517_1.36.wav," There's more, more, more.",there's more more more
Whiteside,whiteside08a_1365.051_0.34.wav, thought,but
Whiteside,whiteside08a_1367.43_0.74.wav," Yeah, I know.",i yeah i know
Whiteside,whiteside08a_1370.274_0.47.wav, Yeah.,yep
Whiteside,whiteside08a_1371.604_0.44.wav, little bit,little bit
Whiteside,whiteside08a_1373.82_0.33.wav, Okay.,okay
Whiteside,whiteside08a_1378.58_1.2.wav, beaten butler,peanut butter
Whiteside,whiteside08a_1383.447_4.95.wav," Well, jelly, peanut butter, bread.",well jelly peanut butter and bread
Whiteside,whiteside08a_1390.021_7.45.wav, Jolly too.,so jelly two
Whiteside,whiteside08a_1399.421_6.09.wav, and all mandates or shopping,and jelly jelly
Whiteside,whiteside08a_1407.078_2.02.wav, Gut. Und,put on
Whiteside,whiteside08a_1413.565_6.74.wav, put wipe and put on lettuce or,put wipe and put on lettuce or
Whiteside,whiteside08a_1422.858_0.74.wav, Du kannst.,two kinds
Whiteside,whiteside08a_1423.81_3.91.wav, and something else.,jelly and something else
Whiteside,whiteside08a_1429.034_1.04.wav, Ciao. Ciao.,jam jam
Whiteside,whiteside08a_1431.001_2.62.wav," So, and put and eat it.",so over and put and eat it
Whiteside,whiteside09a_4.642_0.49.wav, Mm-hmm.,m
Whiteside,whiteside09a_11.154_3.41.wav, Och.,so alright
Whiteside,whiteside09a_20.364_0.87.wav, Oh.,no
Whiteside,whiteside09a_26.501_9.54.wav," Well, four, five years ago.",well five years ago
Whiteside,whiteside09a_41.037_0.53.wav, No.,no
Whiteside,whiteside09a_42.429_2.19.wav, and nothing at all.,nothing at all
Whiteside,whiteside09a_45.808_3.89.wav, parents,veryja
Whiteside,whiteside09a_57.531_2.17.wav, Oh.,oh
Whiteside,whiteside09a_68.333_1.34.wav, happens.,what happened
Whiteside,whiteside09a_71.252_2.62.wav, can't speak,can't speak
Whiteside,whiteside09a_75.59_0.75.wav, So,and arm stroke
Whiteside,whiteside09a_82.372_1.33.wav," Uh, yes.",yes
Whiteside,whiteside09a_84.559_1.63.wav," Well, maybe.",well maybe
Whiteside,whiteside09a_89.19_8.94.wav, Dana Wong. My friend and co-host.,well my friend and coworker
Whiteside,whiteside09a_110.165_0.59.wav, worker,coworker
Whiteside,whiteside09a_118.655_0.95.wav, everything,everything
Whiteside,whiteside09a_120.275_8.82.wav," um, um, um, bleeds,",bleeds
Whiteside,whiteside09a_129.329_6.88.wav, still can't speak well.,still can't speak well
Whiteside,whiteside09a_137.649_7.74.wav, leg arm um box,side leg arm arm locks
Whiteside,whiteside09a_146.867_4.26.wav, work on the,work on it
Whiteside,whiteside09a_155.942_10.41.wav," Yes, but I can't. My neck.",i yes but the can't money
Whiteside,whiteside09a_174.443_0.44.wav, Richtig.,uhhuh
Whiteside,whiteside09a_193.496_16.5.wav," My son, Ben, was born.",oh my son firstnameb was born
Whiteside,whiteside09a_212.201_1.02.wav, Health. Leap.,healthy
Whiteside,whiteside09a_225.567_8.23.wav, Ben is 43 years old.,firstnameb is twenty three years
Whiteside,whiteside09a_239.527_10.46.wav, And he is above the heart.,and he isheart
Whiteside,whiteside09a_253.717_6.91.wav," um, freeze and buses, uh, self.",trees and bushes stuff
Whiteside,whiteside09a_261.555_19.32.wav," He was at the border. Oh, no. Can I run line there?",he was at theno carolina
Whiteside,whiteside09a_288.091_2.0.wav," name, member,",name remember
Whiteside,whiteside09a_292.494_4.0.wav, Somewhere.,somewhere
Whiteside,whiteside09a_297.896_3.84.wav," I don't know. But, um,",i know but
Whiteside,whiteside09a_302.879_0.52.wav, Yeah.,yep
Whiteside,whiteside09a_303.877_0.89.wav, No.,darn it
Whiteside,whiteside09a_341.776_0.58.wav, All right.,alright
Whiteside,whiteside09a_343.976_3.15.wav," Ehm, am, am, am, am, am. Ja, dat...",got it
Whiteside,whiteside09a_352.257_6.91.wav," The boil is kicking, well, soco.",the boy is kicking soccer
Whiteside,whiteside09a_361.202_3.85.wav, and uh...,and two
Whiteside,whiteside09a_366.089_10.83.wav, and press,and crash
Whiteside,whiteside09a_380.497_18.04.wav," Then, um, um, um,",then
Whiteside,whiteside09a_401.874_6.55.wav, Boom. Pickle.,well the pickle
Whiteside,whiteside09a_412.692_5.9.wav, the when though war or,the window were broken
Whiteside,whiteside09a_425.606_25.86.wav, then the man the man socks,then the man socks
Whiteside,whiteside09a_470.441_0.49.wav, Maybe.,maybe
Whiteside,whiteside09a_477.205_0.33.wav, Mm-hmm.,mhm
Whiteside,whiteside09a_482.807_0.53.wav, You can look,mhm
Whiteside,whiteside09a_485.011_0.74.wav," Oh, yeah.",oh yeah
Whiteside,whiteside09a_493.429_10.59.wav, mom and girl leaving,mom and girl leaving
Whiteside,whiteside09a_509.878_6.44.wav, No. No.,no no umbrella
Whiteside,whiteside09a_522.923_3.74.wav, the plant,i be fine
Whiteside,whiteside09a_534.533_1.42.wav," Well, um,",box
Whiteside,whiteside09a_544.282_2.62.wav, up.,well
Whiteside,whiteside09a_550.658_0.45.wav, who,oops
Whiteside,whiteside09a_553.325_1.53.wav," But again,",back again
Whiteside,whiteside09a_558.522_1.09.wav," Well, I mean...",help me
Whiteside,whiteside09a_561.331_7.69.wav, the bomb told to our,the mom told her
Whiteside,whiteside09a_571.82_2.55.wav," Um, then...",then
Whiteside,whiteside09a_579.789_0.62.wav, happy,happy
Whiteside,whiteside09a_584.223_0.39.wav, well,well no
Whiteside,whiteside09a_593.876_17.16.wav, The fireman was crushing the cat and the man.,the fireman rescuing the cat and the man
Whiteside,whiteside09a_613.424_2.89.wav, and uh...,and man
Whiteside,whiteside09a_618.172_8.03.wav, He was there.,he was scared
Whiteside,whiteside09a_628.513_21.35.wav," Um, um, first the man sets in, the cat",first the manthe cat
Whiteside,whiteside09a_651.767_16.12.wav," Well, maybe, maybe.",and well many men
Whiteside,whiteside09a_672.83_1.81.wav," Well, yes.",well yes
Whiteside,whiteside09a_675.39_13.41.wav," Loud, soft.",loud stuff
Whiteside,whiteside09a_714.423_1.12.wav, Yes.,yes
Whiteside,whiteside09a_715.942_0.62.wav, building.,barely
Whiteside,whiteside09a_722.97_0.52.wav, Uh-huh.,uhhuh
Whiteside,whiteside09a_732.051_0.32.wav, Uh-huh.,uhhuh
Whiteside,whiteside09a_818.335_0.6.wav, Yeah.,yep mhm
Whiteside,whiteside09a_827.395_0.45.wav, Mm-hmm.,mhm
Whiteside,whiteside09a_833.115_0.45.wav, Uh-huh.,uhhuh
Whiteside,whiteside09a_835.923_0.37.wav, Yo.,go
Whiteside,whiteside09a_838.354_1.48.wav, Salute.,cinderella
Whiteside,whiteside09a_841.995_1.46.wav, can't speak well.,can't speak well
Whiteside,whiteside09a_844.345_2.15.wav, uh...,was
Whiteside,whiteside09a_848.416_8.62.wav," three people, woman, girl,",three people women girls
Whiteside,whiteside09a_863.747_14.81.wav," The man, um, woman, something. Um, um, hit all.",the woman woman someone hateful
Whiteside,whiteside09a_878.995_18.53.wav," um, three, four, um, five, um, evil, um, with, well,",three or four five evil wits well
Whiteside,whiteside09a_898.836_0.37.wav, Wow.,wow
Whiteside,whiteside09a_901.629_18.17.wav," Um, um, three, three girls paid to send,",three girls hated cinderella
Whiteside,whiteside09a_922.994_4.16.wav, and,and
Whiteside,whiteside09a_935.431_21.02.wav, The um. Um.,well the three
Whiteside,whiteside09a_971.928_1.19.wav, Um.,can't
Whiteside,whiteside09a_977.913_1.78.wav," um, well, it's,",lots
Whiteside,whiteside09a_980.589_5.96.wav, but can't speak,but can't speak
Whiteside,whiteside09a_994.157_3.41.wav, three girls,three girls
Whiteside,whiteside09a_1003.701_3.9.wav, Off. Away.,off away
Whiteside,whiteside09a_1009.773_11.19.wav," one goal, work hard",one girl cinderella work hard
Whiteside,whiteside09a_1022.376_13.85.wav," Um, breathing, um, awful stuff.",cleaning awful stuff
Whiteside,whiteside09a_1037.301_7.881.wav," And then, oh, hey.",and then a wave
Whiteside,whiteside09a_1059.511_0.44.wav, Mm-hmm.,mhm
Whiteside,whiteside09a_1065.584_0.41.wav, Maybe.,maybe
Whiteside,whiteside09a_1067.325_3.58.wav," First, the red",first the bread
Whiteside,whiteside09a_1078.309_15.38.wav," Second, the either, either, or, other,",second the peanut peanut butter
Whiteside,whiteside09a_1095.124_14.08.wav, uh... but uh... no,but no
Whiteside,whiteside09a_1111.776_2.72.wav, hard,hard
Whiteside,whiteside09a_1115.552_14.12.wav, SARS.,jars open
